SatNAME,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
FLOCK 3K-1              ,43894U,18111U,20302.73244785,.00005989,00000-0,23284-3,0,9990,43894,97.2515,198.8370,0.0023951,39.7035,320.5951,15.26137644
FLOCK 3K-2              ,43895U,18111V,20302.46410049,.00005916,00000-0,22984-3,0,9995,43895,97.2513,198.6178,0.0024372,40.5022,319.8025,15.26159030
FLOCK 3K-6              ,43896U,18111W,20302.71998875,.00005911,00000-0,22962-3,0,9993,43896,97.2520,198.8818,0.0022517,37.1345,323.1447,15.26201497
FLOCK 3K-5              ,43899U,18111Z,20302.71354782,.00004025,00000-0,15714-3,0,9991,43899,97.2518,198.9117,0.0022713,36.1382,324.1386,15.26228258
FLOCK 3K-8              ,43901U,18111AB,20302.44456981,.00001726,00000-0,69003-4,0,9995,43901,97.2508,198.6108,0.0022814,37.0662,323.2147,15.26210695
FLOCK 3K-7              ,43902U,18111AC,20302.70033992,.00001973,00000-0,78509-4,0,9993,43902,97.2517,198.8946,0.0022822,35.5458,324.7296,15.26198568
FLOCK 3K-11             ,43904U,18111AE,20302.35951355,.00001766,00000-0,70582-4,0,9991,43904,97.2518,198.6158,0.0022285,35.9266,324.3466,15.26196160
FLOCK 3K-10             ,43905U,18111AF,20302.35305853,.00001730,00000-0,69158-4,0,9996,43905,97.2519,198.6262,0.0022009,35.6085,324.6617,15.26230842
FLOCK 3K-9              ,43906U,18111AG,20302.49716753,.00003947,00000-0,15424-3,0,9995,43906,97.2513,198.7208,0.0022482,35.7395,324.5343,15.26211166
ZACUBE-2                ,43907U,18111AH,20302.82185451,.00001156,00000-0,49215-4,0,9994,43907,97.2505,198.4610,0.0022652,35.9189,4.3380,15.24739237
LUME 1                  ,43908U,18111AJ,20302.49771165,.00002059,00000-0,84019-4,0,9995,43908,97.2510,198.4212,0.0022221,36.6628,323.6126,15.25315475
YUNHAI-2 1              ,43909U,18112A,20302.80006282,.00000016,00000-0,71257-4,0,9994,43909,50.0114,125.5373,0.0000507,114.4732,245.6235,14.27690835
YUNHAI-2 2              ,43910U,18112B,20302.82470814,.00000026,00000-0,75403-4,0,9992,43910,50.0138,188.9041,0.0004967,201.2156,158.8539,14.27657353
YUNHAI-2 3              ,43911U,18112C,20302.70395457,-.00000012,00000-0,60142-4,0,9999,43911,50.0136,68.8004,0.0001290,108.2602,251.8449,14.27652535
YUNHAI-2 4              ,43912U,18112D,20302.68181088,.00000006,00000-0,67137-4,0,9993,43912,50.0156,9.1948,0.0015363,326.9648,33.0303,14.27650624
YUNHAI-2 5              ,43913U,18112E,20302.84997649,-.00000161,00000-0,-74142-7,0,9991,43913,50.0092,248.3878,0.0005650,344.9141,15.1619,14.27642095
HONGYAN 1 (CHONGQING)   ,43914U,18112F,20302.51321149,-.00000129,00000-0,00000+0,0,9999,43914,50.0084,244.4425,0.0006511,111.7518,248.4053,13.43701571
YUNHAI-2 6              ,43915U,18112G,20302.73267824,.00000032,00000-0,77901-4,0,9994,43915,50.0154,309.0672,0.0007643,311.2625,48.7623,14.27634607
TJS-3 AKM               ,43917U,18110C,20302.58703244,.00000053,00000-0,00000-0,0,9993,43917,0.2182,109.0812,0.0002503,75.8361,122.8761,1.00273348 
CHINASAT 2D (ZX 2D)     ,43920U,19001A,20302.52132889,-.00000341,00000-0,00000-0,0,9993,43920,0.0191,41.3494,0.0001259,23.1838,290.4975,1.00268691 
IRIDIUM 180             ,43922U,19002A,20302.80187706,.00000011,00000-0,-31232-5,0,9995,43922,86.3947,133.4193,0.0002906,75.0270,285.1247,14.34218947
IRIDIUM 176             ,43923U,19002B,20302.77649859,.00000073,00000-0,76958-5,0,9995,43923,86.6079,133.4607,0.0002397,85.0978,275.0513,14.72253421
IRIDIUM 168             ,43924U,19002C,20302.79552872,.00000009,00000-0,-37517-5,0,9994,43924,86.3949,133.4409,0.0002100,80.9256,279.2177,14.34218867
IRIDIUM 173             ,43925U,19002D,20302.78285791,.00000006,00000-0,-49136-5,0,9994,43925,86.3946,133.4187,0.0002072,84.2062,275.9370,14.34217592
IRIDIUM 169             ,43926U,19002E,20302.37516229,.00000119,00000-0,32505-4,0,9998,43926,86.4256,165.1608,0.0003011,281.3958,78.6902,14.38602645
IRIDIUM 172             ,43927U,19002F,20302.77649891,.00000011,00000-0,-31494-5,0,9994,43927,86.3946,133.4229,0.0002175,82.4886,277.6557,14.34217574
IRIDIUM 175             ,43928U,19002G,20302.77031364,.00000070,00000-0,71788-5,0,9999,43928,86.6063,133.3288,0.0002627,106.0697,254.0810,14.72253416
IRIDIUM 171             ,43929U,19002H,20302.54816208,.00000013,00000-0,-24459-5,0,9994,43929,86.3956,133.5961,0.0002066,80.6278,279.5151,14.34219077
IRIDIUM 170             ,43930U,19002J,20302.57876021,.00000060,00000-0,55750-5,0,9997,43930,86.6079,133.5503,0.0002600,90.3582,269.7933,14.72252042
IRIDIUM 167             ,43931U,19002K,20302.82089975,.00000013,00000-0,-24146-5,0,9994,43931,86.3947,133.4087,0.0002669,74.5132,285.6359,14.34217479
RAPIS-1                 ,43932U,19003A,20302.53510999,.00001151,00000-0,78445-4,0,9992,43932,97.2210,338.4575,0.0003418,12.8650,347.2666,15.08053726
ORIGAMISAT-1            ,43933U,19003B,20302.76999856,.00001304,00000-0,59280-4,0,9997,43933,97.2146,347.2979,0.0019137,128.8351,231.4598,15.22304619
RISESAT                 ,43934U,19003C,20302.70749589,.00000667,00000-0,31915-4,0,9994,43934,97.2138,347.2277,0.0018162,121.2424,354.0922,15.22128425
MICRODRAGON             ,43935U,19003D,20302.39768386,.00001227,00000-0,55321-4,0,9996,43935,97.2159,347.4380,0.0019635,122.8138,237.4994,15.22683745
NEXUS (FO-99)           ,43937U,19003F,20302.40577284,.00002034,00000-0,84318-4,0,9990,43937,97.2113,348.5793,0.0025512,113.1281,247.2650,15.24710088
ALE-1                   ,43938U,19003G,20302.36170670,.00004871,00000-0,19354-3,0,9992,43938,97.2212,349.0662,0.0025994,116.1520,244.2396,15.25453119
AOBA VELOX-IV           ,43940U,19003J,20302.36259442,.00003096,00000-0,12393-3,0,9994,43940,97.2134,349.0038,0.0025203,111.7355,248.6570,15.25499738
LINGQUE 1A              ,43942U,19005A,20302.53871995,.00008209,00000-0,40303-3,0,9993,43942,97.5115,38.8286,0.0016096,220.7404,149.7627,15.18227595
JILIN-01-09             ,43943U,19005B,20302.83293435,.00000225,00000-0,16781-4,0,9998,43943,97.5100,36.1081,0.0013588,214.7975,259.7464,15.12160279
XIAOXIANG 3             ,43944U,19005C,20302.85756073,.00001883,00000-0,11077-3,0,9996,43944,97.5101,36.3583,0.0012018,212.9439,272.4662,15.12826162
JILIN-01-10             ,43946U,19005E,20302.86726297,.00000920,00000-0,56927-4,0,9999,43946,97.5102,36.1932,0.0019082,209.2594,268.6804,15.12165481
CATSAT-2                ,44029U,98067PV,20302.43070134,.00039761,00000-0,31573-3,0,9996,44029,51.6395,359.7575,0.0002304,277.1066,82.9669,15.70843918
DELPHINI                ,44030U,98067PW,20302.39952968,.00043491,00000-0,31780-3,0,9992,44030,51.6338,357.1031,0.0001693,291.0877,68.9941,15.72779257
UNITE                   ,44031U,98067PX,20302.78524402,.00018028,00000-0,19061-3,0,9990,44031,51.6390,8.8478,0.0001706,229.1232,130.9616,15.64246166
CATSAT-1                ,44033U,98067PZ,20302.43060688,.00036817,00000-0,29323-3,0,9993,44033,51.6397,359.7664,0.0002245,275.9282,84.1460,15.70809026
HELLAS-SAT 4 & SGS-1    ,44034U,19007A,20302.33313176,.00000148,00000-0,00000+0,0,9998,44034,0.0655,123.1458,0.0005878,44.5658,28.3746,1.00271644 
GSAT-31                 ,44035U,19007B,20302.43432046,.00000121,00000-0,00000+0,0,9999,44035,0.0432,79.4137,0.0004731,155.4182,6.6505,1.00273841 
2018-092C               ,44041U,18092C,20302.85335027,.00002655,00000-0,79628-4,0,9997,44041,51.6407,107.1492,0.0004200,107.1353,34.3024,15.38261933
2018-092D               ,44042U,18092D,20302.75784492,.00002094,00000-0,65224-4,0,9995,44042,51.6390,108.0330,0.0004016,104.3480,18.8312,15.38140389
CHEFSAT 2               ,44044U,18092E,20302.78336017,.00006800,00000-0,18380-3,0,9995,44044,51.6373,111.3905,0.0011020,89.7215,270.5032,15.38878489
EGYPTSAT-A (MISRSAT-A)  ,44047U,19008A,20302.82297263,.00000035,00000-0,13408-4,0,9991,44047,98.0223,5.1094,0.0001283,93.7946,266.3403,14.72319215
NUSANTARA SATU          ,44048U,19009A,20302.38215337,-.00000239,00000-0,00000+0,0,9992,44048,0.0177,240.0838,0.0002030,329.3319,111.3449,1.00269285 
ONEWEB-0012             ,44057U,19010A,20302.58334491,-.00028541,00000-0,-69352-1,0,9993,44057,87.9109,307.7728,0.0001869,93.3199,327.1128,13.21830490
ONEWEB-0010             ,44058U,19010B,20302.58334491,-.00028356,00000-0,-68899-1,0,9993,44058,87.9112,307.7765,0.0002165,92.7456,320.1103,13.21830900
ONEWEB-0008             ,44059U,19010C,20302.58334491,-.00028726,00000-0,-69806-1,0,9994,44059,87.9116,307.7808,0.0001925,91.5771,336.5326,13.21827269
ONEWEB-0007             ,44060U,19010D,20302.58334491,-.00028191,00000-0,-68500-1,0,9992,44060,87.9110,307.7740,0.0001794,85.8502,319.5755,13.21829830
ONEWEB-0006             ,44061U,19010E,20302.58334491,-.00028038,00000-0,-68131-1,0,9993,44061,87.9116,307.7805,0.0001947,90.7155,307.4583,13.21825091
ONEWEB-0011             ,44062U,19010F,20302.58334491,-.00053479,00000-0,-13026+0,0,9992,44062,87.9121,307.7867,0.0001897,92.7070,298.0809,13.21839167
S5                      ,44065U,19009D,20301.37212802,-.00000135,00000-0,00000-0,0,9999,44065,1.3355,93.4652,0.0002333,74.8242,285.8016,0.99334671 
CHINASAT 6C (ZX 6C)     ,44067U,19012A,20302.52132889,-.00000341,00000-0,00000-0,0,9998,44067,0.0762,260.9606,0.0003205,345.8053,108.2689,1.00271466 
WGS 10 (USA 291)        ,44071U,19014A,20302.75743883,.00000043,00000-0,00000+0,0,9999,44071,0.1244,95.5080,0.0000563,117.6575,157.4336,1.00273479 
PRISMA                  ,44072U,19015A,20302.82600148,-.00000052,00000-0,00000+0,0,9996,44072,97.8490,15.6271,0.0001536,86.4065,273.7318,14.83670157
R3D2                    ,44073U,19016A,20302.77541710,.00032341,00000-0,42170-3,0,9994,44073,39.5121,119.9287,0.0003857,162.9216,197.1719,15.57918024
TIANLIAN 2-01           ,44076U,19017A,20302.35813442,-.00000144,00000-0,00000-0,0,9996,44076,1.6961,285.1017,0.0033026,221.0628,99.9962,1.00271128 
EMISAT                  ,44078U,19018A,20302.76353331,-.00000019,00000-0,70869-5,0,9996,44078,98.3107,357.3408,0.0017926,313.6054,46.3645,14.43723336
FLOCK 4A-1              ,44079U,19018B,20302.71748657,.00003056,00000-0,13141-3,0,9992,44079,97.3947,1.4577,0.0013748,60.1834,300.0768,15.23325950
FLOCK 4A-2              ,44080U,19018C,20302.67968683,.00004272,00000-0,18262-3,0,9992,44080,97.3952,1.3825,0.0013908,60.6903,299.5722,15.23301695
FLOCK 4A-3              ,44081U,19018D,20302.72361799,.00003545,00000-0,15185-3,0,9997,44081,97.3949,1.4595,0.0014132,62.0458,298.2207,15.23345834
FLOCK 4A-4              ,44082U,19018E,20302.76794810,.00002913,00000-0,12545-3,0,9991,44082,97.3953,1.5746,0.0014186,62.3293,297.9382,15.23310246
ASTROCAST 0.2           ,44083U,19018F,20302.71352256,.00001350,00000-0,62376-4,0,9993,44083,97.4065,1.8173,0.0014628,68.3629,291.9164,15.21806278
LEMUR-2-JOHANLORAN      ,44084U,19018G,20302.41497451,.00003706,00000-0,15659-3,0,9996,44084,97.3966,1.4915,0.0014456,65.4666,294.8077,15.23775791
LEMUR-2-BEAUDACIOUS     ,44085U,19018H,20302.44836969,.00003384,00000-0,14480-3,0,9994,44085,97.3964,1.4434,0.0014569,66.2613,294.0150,15.23408644
LEMUR-2-ELHAM           ,44086U,19018J,20302.74550597,.00003627,00000-0,15226-3,0,9997,44086,97.3973,2.0076,0.0014563,65.1244,295.1505,15.24008685
LEMUR-2-VICTOR-ANDREW   ,44087U,19018K,20302.27181639,.00003789,00000-0,15881-3,0,9999,44087,97.3975,1.5752,0.0014422,67.2828,292.9932,15.24038935
FLOCK 4A-17             ,44088U,19018L,20302.77245647,.00001584,00000-0,69574-4,0,9995,44088,97.3956,1.7611,0.0014845,66.1258,294.1533,15.23294215
FLOCK 4A-18             ,44089U,19018M,20302.71068856,.00001516,00000-0,66768-4,0,9992,44089,97.3956,1.7027,0.0014872,66.9355,293.3448,15.23281579
FLOCK 4A-19             ,44090U,19018N,20302.74208925,.00003632,00000-0,15547-3,0,9999,44090,97.3960,1.7963,0.0014753,67.5347,292.7451,15.23339207
FLOCK 4A-7              ,44093U,19018R,20302.73386383,.00003676,00000-0,15730-3,0,9998,44093,97.3972,1.8752,0.0012417,71.0416,289.2166,15.23372448
FLOCK 4A-6              ,44094U,19018S,20302.72634621,.00003762,00000-0,16107-3,0,9994,44094,97.3967,1.8529,0.0012512,72.1509,288.1092,15.23342263
FLOCK 4A-5              ,44095U,19018T,20302.63376386,.00002539,00000-0,10974-3,0,9993,44095,97.3965,1.8302,0.0012651,72.9980,287.2642,15.23316863
FLOCK 4A-11             ,44096U,19018U,20302.75763569,.00001653,00000-0,72571-4,0,9998,44096,97.3964,1.9711,0.0012774,73.6899,286.5742,15.23289370
FLOCK 4A-10             ,44097U,19018V,20302.69546881,.00003439,00000-0,14749-3,0,9994,44097,97.3966,1.8829,0.0012817,74.7418,285.5235,15.23339472
FLOCK 4A-9              ,44098U,19018W,20302.68746436,.00003166,00000-0,13597-3,0,9999,44098,97.3968,1.9190,0.0012927,75.9153,284.3520,15.23347936
FLOCK 4A-16             ,44099U,19018X,20302.68423687,.00001866,00000-0,81485-4,0,9997,44099,97.3959,1.8819,0.0013095,76.0510,284.2183,15.23290904
FLOCK 4A-15             ,44100U,19018Y,20302.66451494,.00004923,00000-0,20951-3,0,9992,44100,97.3966,1.9117,0.0013162,77.3665,282.9043,15.23387196
FLOCK 4A-13             ,44102U,19018AA,20302.73785928,.00002743,00000-0,11812-3,0,9998,44102,97.3960,1.9422,0.0013678,78.2498,282.0273,15.23360820
AISTECHSAT-3            ,44103U,19018AB,20302.78801219,.00001378,00000-0,60741-4,0,9995,44103,97.3938,2.1433,0.0015032,80.4882,15.0743,15.23384422
AIS & APRS & ARIS & R/B ,44104U,19018AC,20302.16228360,.00001575,00000-0,51995-4,0,9998,44104,97.4517,12.5924,0.0059424,101.2609,259.5318,15.31301044
BLUEWALKER 1            ,44105U,19018AD,20302.77175121,.00002298,00000-0,73618-4,0,9991,44105,97.4629,14.2148,0.0058830,103.8349,256.9447,15.31773382
FLOCK 4A-12             ,44108U,19018AE,20302.86666744,.00003118,00000-0,13405-3,0,9999,44108,97.3951,2.0124,0.0012243,71.7448,41.1580,15.23328530
M6P                     ,44109U,19018AF,20302.77967372,.00003576,00000-0,11413-3,0,9996,44109,97.4531,12.8786,0.0059621,97.6065,263.1953,15.31430889
O3B FM20                ,44112U,19020A,20301.93869412,-.00000028,00000-0,00000-0,0,9993,44112,0.0467,13.2616,0.0003402,202.0176,144.7033,5.00115657 
O3B FM19                ,44113U,19020B,20301.92611788,-.00000028,00000-0,00000-0,0,9994,44113,0.0764,34.7370,0.0003957,163.8649,161.3886,5.00115743 
O3B FM17                ,44114U,19020C,20300.24681115,-.00000031,00000-0,00000-0,0,9994,44114,0.0458,12.3732,0.0003094,200.3451,147.2669,5.00116007 
O3B FM18                ,44115U,19020D,20301.99266205,-.00000028,00000-0,00000-0,0,9993,44115,0.0468,13.7780,0.0002903,199.1444,147.0645,5.00115568 
ARABSAT-6A              ,44186U,19021A,20302.39355052,.00000149,00000-0,00000+0,0,9998,44186,0.0488,329.1687,0.0005890,273.6228,326.6047,1.00272796 
BEIDOU-3 IGSO-1         ,44204U,19023A,20302.75986932,-.00000209,00000-0,10000-3,0,9991,44204,55.6883,59.4518,0.0019677,181.9890,180.4764,1.00253467 
TIANHUI 2-01A           ,44207U,19024A,20298.87925606,-.00000170,00000-0,-53451-5,0,9990,44207,97.4541,302.1567,0.0001763,78.6429,13.4760,15.16763181
TIANHUI 2-01B           ,44209U,19024C,20302.78710718,.00000016,00000-0,41520-5,0,9995,44209,97.4549,305.9992,0.0001677,91.6177,85.2450,15.16767789
AFOTEC-1 (FALCON ODE)   ,44225U,19026A,20302.35947695,.00001574,00000-0,77356-4,0,9999,44225,40.0193,302.2402,0.0007222,298.6756,61.3318,15.21064162
SPARC-1                 ,44226U,19026B,20302.69287120,.00002976,00000-0,13285-3,0,9994,44226,40.0181,294.0897,0.0011200,303.9879,55.9858,15.22623469
HARBINGER (ICEYE-X3)    ,44229U,19026E,20302.46980526,.00001765,00000-0,85259-4,0,9998,44229,40.0193,300.4070,0.0007951,295.8477,64.1503,15.21276107
BEIDOU-2 G8             ,44231U,19027A,20302.74069314,-.00000250,00000-0,00000+0,0,9991,44231,0.6906,302.7886,0.0008385,269.0794,236.8339,1.00276178 
RISAT-2B                ,44233U,19028A,20302.80823858,.00000461,00000-0,44153-4,0,9997,44233,37.0013,270.9075,0.0005249,312.6899,47.3419,14.98693014
STARLINK-26             ,44240U,19029F,20302.56691163,.00065842,00000-0,11639-2,0,9996,44240,53.0066,248.7138,0.0004112,96.5732,263.5743,15.49736432
STARLINK-61             ,44249U,19029Q,20302.73608996,.00001313,00000-0,77311-4,0,9990,44249,52.9989,307.0865,0.0007488,62.3836,297.7917,15.18910411
STARLINK-71             ,44252U,19029T,20302.76748213,.00000390,00000-0,39082-4,0,9991,44252,53.0019,324.8802,0.0000491,114.5093,245.5949,15.12495238
STARLINK-43             ,44257U,19029Y,20302.29038487,.00019143,00000-0,58133-3,0,9992,44257,53.0014,255.7301,0.0001438,63.1682,296.9465,15.34119059
STARLINK-55             ,44268U,19029AK,20302.22985238,.00009135,00000-0,10965-3,0,9993,44268,52.9934,234.9765,0.0001819,60.6677,299.4517,15.61740281
STARLINK-64             ,44275U,19029AS,20302.37366606,.00013507,00000-0,34382-3,0,9996,44275,52.9914,276.2570,0.0005802,25.2184,334.9101,15.39896041
STARLINK-68             ,44279U,19029AW,20302.25380796,.00039642,00000-0,64087-3,0,9996,44279,52.9961,289.1159,0.0001531,114.6046,245.5122,15.52477857
STARLINK-70             ,44281U,19029AY,20302.48080049,.00003008,00000-0,80473-4,0,9997,44281,52.9996,301.2800,0.0000562,82.1466,277.9601,15.41392432
STARLINK-75             ,44286U,19029BD,20302.51022465,.00019000,00000-0,14807-3,0,9990,44286,53.0049,228.0400,0.0006720,348.9555,11.1313,15.71756570
STARLINK-76             ,44287U,19029BE,20302.67518621,.00003040,00000-0,71837-4,0,9996,44287,52.9970,292.4096,0.0000758,138.3201,221.7862,15.45199269
STARLINK-48             ,44289U,19029BG,20302.39144350,.00001621,00000-0,88228-4,0,9996,44289,53.0022,293.1080,0.0000321,65.2041,294.8987,15.20342383
COSMOS 2534 [GLONASS-M] ,44299U,19030A,20302.30547297,-.00000029,00000-0,00000-0,0,9997,44299,64.5873,262.4416,0.0014914,285.8886,74.8447,2.13101921 
YAMAL 601               ,44307U,19031A,20302.43458216,.00000116,00000-0,00000-0,0,9990,44307,0.0155,233.5602,0.0001864,335.6996,33.4170,1.00268931 
2019-032A               ,44310U,19032A,20302.84589445,.00000079,00000-0,24822-4,0,9999,44310,44.9837,147.0146,0.0012910,277.1462,82.7935,14.99055067
2019-032B               ,44311U,19032B,20302.73251576,.00000183,00000-0,32180-4,0,9991,44311,44.9776,141.0501,0.0015201,265.6940,94.2196,15.00590834
2019-032C               ,44312U,19032C,20302.72617779,.00000119,00000-0,27128-4,0,9997,44312,44.9865,140.5794,0.0014408,266.5605,93.3611,15.00813000
2019-032D               ,44313U,19032D,20302.73860652,.00000182,00000-0,32000-4,0,9994,44313,44.9976,141.2326,0.0015115,263.6052,96.3103,15.00818937
2019-032E               ,44314U,19032E,20302.72551972,.00000161,00000-0,30334-4,0,9991,44314,44.9855,140.5667,0.0015661,264.9610,94.9475,15.00819746
2019-032F               ,44315U,19032F,20302.81670437,.00000234,00000-0,35575-4,0,9993,44315,44.9833,137.8168,0.0017528,272.1074,87.7784,15.01350836
2019-032G               ,44316U,19032G,20302.83407865,.00000056,00000-0,22964-4,0,9999,44316,44.9849,146.9550,0.0017521,264.2622,95.6240,14.99064859
RCM-1                   ,44322U,19033A,20302.77114724,-.00000407,00000-0,-34192-4,0,9997,44322,97.7597,307.6254,0.0001441,84.3466,275.7937,14.92584408
RCM-3                   ,44323U,19033B,20302.79374767,.00000201,00000-0,24936-4,0,9990,44323,97.7603,307.7429,0.0001590,85.2089,274.9304,14.92591548
RCM-2                   ,44324U,19033C,20302.74892320,-.00000439,00000-0,-37241-4,0,9994,44324,97.7596,307.6537,0.0001411,94.8910,265.2097,14.92585432
RAAVANA-1               ,44329U,98067QE,20302.50806378,.00021155,00000-0,25198-3,0,9998,44329,51.6404,25.8316,0.0004628,134.1664,225.9710,15.61039302
UGUISU                  ,44330U,98067QF,20302.46516799,.00020438,00000-0,24485-3,0,9991,44330,51.6383,26.2589,0.0004563,133.2015,226.9361,15.60912889
NEPALISAT-1             ,44331U,98067QG,20302.49924405,.00020032,00000-0,23890-3,0,9991,44331,51.6378,25.7387,0.0004529,136.9665,223.1683,15.61047406
SPOOQY-1                ,44332U,98067QH,20302.44918261,.00019760,00000-0,23740-3,0,9990,44332,51.6390,26.1641,0.0003697,138.9541,221.1731,15.60866474
AT&T T-16               ,44333U,19034A,20302.40466024,-.00000119,00000-0,00000-0,0,9999,44333,0.0165,260.7815,0.0000766,212.2880,328.9767,1.00270014 
EUTELSAT 7C             ,44334U,19034B,20302.71330104,.00000046,00000-0,00000+0,0,9990,44334,0.0101,242.1382,0.0003645,316.1988,103.0171,1.00270725 
BEIDOU-3 IGSO-2         ,44337U,19035A,20302.59771635,-.00000082,00000-0,00000+0,0,9999,44337,55.0721,177.0938,0.0014142,180.2988,359.9592,1.00251515 
PROX-1                  ,44339U,19036A,20302.49864597,.00001142,00000-0,22051-3,0,9992,44339,24.0011,354.6248,0.0010695,161.4890,198.5991,14.53180109
